Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-12-18,369.45001220703125,373.0,368.67999267578125,372.6499938964844,365.5475769042969,21802900,0.0,0.0
2023-12-19,371.489990234375,373.260009765625,369.8399963378906,373.260009765625,366.14593505859375,20603700,0.0,0.0
2023-12-20,375.0,376.0299987792969,370.5299987792969,370.6199951171875,363.5562438964844,26316700,0.0,0.0
2023-12-21,372.55999755859375,374.4100036621094,370.0400085449219,373.5400085449219,366.42059326171875,17708000,0.0,0.0
2023-12-22,373.67999267578125,375.17999267578125,372.7099914550781,374.5799865722656,367.4407958984375,17107500,0.0,0.0
2023-12-26,375.0,376.94000244140625,373.5,374.6600036621094,367.5193176269531,12673100,0.0,0.0
2023-12-27,373.69000244140625,375.05999755859375,372.80999755859375,374.07000732421875,366.94049072265625,14905400,0.0,0.0
2023-12-28,375.3699951171875,376.4599914550781,374.1600036621094,375.2799987792969,368.1274719238281,14327000,0.0,0.0
2023-12-29,376.0,377.1600036621094,373.4800109863281,376.0400085449219,368.8729553222656,18730800,0.0,0.0
2024-01-02,373.8599853515625,375.8999938964844,366.7699890136719,370.8699951171875,363.80145263671875,25258600,0.0,0.0
2024-01-03,369.010009765625,373.260009765625,368.510009765625,370.6000061035156,363.5367126464844,23083500,0.0,0.0
2024-01-04,370.6700134277344,373.1000061035156,367.1700134277344,367.94000244140625,360.9273376464844,20901500,0.0,0.0
2024-01-05,368.9700012207031,372.05999755859375,366.5,367.75,360.740966796875,21004600,0.0,0.0
2024-01-08,369.29998779296875,375.20001220703125,369.010009765625,374.69000244140625,367.5487365722656,23134000,0.0,0.0
2024-01-09,372.010009765625,375.989990234375,371.19000244140625,375.7900085449219,368.6277770996094,20830000,0.0,0.0
2024-01-10,376.3699951171875,384.1700134277344,376.32000732421875,382.7699890136719,375.47467041015625,25514200,0.0,0.0
2024-01-11,386.0,390.67999267578125,380.3800048828125,384.6300048828125,377.2992858886719,27850800,0.0,0.0
2024-01-12,385.489990234375,388.67999267578125,384.6499938964844,388.4700012207031,381.0660705566406,21661200,0.0,0.0
2024-01-16,393.6600036621094,394.0299987792969,387.6199951171875,390.2699890136719,382.8317565917969,27202300,0.0,0.0
2024-01-17,387.9800109863281,390.1099853515625,384.80999755859375,389.4700012207031,382.0470275878906,22234100,0.0,0.0
2024-01-18,391.7200012207031,393.989990234375,390.1199951171875,393.8699951171875,386.36309814453125,23392100,0.0,0.0
2024-01-19,395.760009765625,398.6700134277344,393.5,398.6700134277344,391.0716552734375,29331100,0.0,0.0
2024-01-22,400.0199890136719,400.6199951171875,393.5899963378906,396.510009765625,388.952880859375,27016900,0.0,0.0
2024-01-23,395.75,399.3800048828125,393.92999267578125,398.8999938964844,391.2972106933594,20525900,0.0,0.0
2024-01-24,401.5400085449219,405.6300048828125,400.45001220703125,402.55999755859375,394.88751220703125,24867000,0.0,0.0
2024-01-25,404.32000732421875,407.010009765625,402.5299987792969,404.8699951171875,397.1534729003906,21021200,0.0,0.0
2024-01-26,404.3699951171875,406.1700134277344,402.42999267578125,403.92999267578125,396.23138427734375,17803300,0.0,0.0
2024-01-29,406.05999755859375,409.9800109863281,404.3299865722656,409.7200012207031,401.9110412597656,24510200,0.0,0.0
2024-01-30,412.260009765625,413.04998779296875,406.45001220703125,408.5899963378906,400.8025817871094,33477600,0.0,0.0
2024-01-31,406.9599914550781,415.32000732421875,397.2099914550781,397.5799865722656,390.0024108886719,47871100,0.0,0.0
2024-02-01,401.8299865722656,408.0,401.79998779296875,403.7799987792969,396.084228515625,30657700,0.0,0.0
2024-02-02,403.80999755859375,412.6499938964844,403.55999755859375,411.2200012207031,403.3824462890625,28256700,0.0,0.0
2024-02-05,409.8999938964844,411.1600036621094,403.989990234375,405.6499938964844,397.9186096191406,25352300,0.0,0.0
2024-02-06,405.8800048828125,407.9700012207031,402.9100036621094,405.489990234375,397.7616882324219,18382600,0.0,0.0
2024-02-07,407.44000244140625,414.29998779296875,407.3999938964844,414.04998779296875,406.15850830078125,22340500,0.0,0.0
2024-02-08,414.04998779296875,415.55999755859375,412.5299987792969,414.1099853515625,406.21734619140625,21225300,0.0,0.0
2024-02-09,415.25,420.82000732421875,415.0899963378906,420.54998779296875,412.5346374511719,22032800,0.0,0.0
2024-02-12,420.55999755859375,420.739990234375,414.75,415.260009765625,407.3454895019531,21202900,0.0,0.0
2024-02-13,404.94000244140625,410.07000732421875,403.3900146484375,406.32000732421875,398.57586669921875,27824900,0.0,0.0
2024-02-14,408.07000732421875,409.8399963378906,404.57000732421875,409.489990234375,402.42822265625,20401200,0.75,0.0
2024-02-15,408.1400146484375,409.1300048828125,404.2900085449219,406.55999755859375,399.5487976074219,21825500,0.0,0.0
2024-02-16,407.9599914550781,408.2900085449219,403.44000244140625,404.05999755859375,397.0919189453125,22296500,0.0,0.0
2024-02-20,403.239990234375,404.489990234375,398.010009765625,402.7900085449219,395.8438415527344,24307900,0.0,0.0
2024-02-21,400.1700134277344,402.2900085449219,397.2200012207031,402.17999267578125,395.2442932128906,18518900,0.0,0.0
2024-02-22,410.19000244140625,412.8299865722656,408.57000732421875,411.6499938964844,404.551025390625,27009900,0.0,0.0
2024-02-23,415.6700134277344,415.8599853515625,408.9700012207031,410.3399963378906,403.26361083984375,16295900,0.0,0.0
2024-02-26,411.4599914550781,412.1600036621094,407.3599853515625,407.5400085449219,400.51190185546875,16193500,0.0,0.0
2024-02-27,407.989990234375,408.32000732421875,403.8500061035156,407.4800109863281,400.45294189453125,14835800,0.0,0.0
2024-02-28,408.17999267578125,409.29998779296875,405.32000732421875,407.7200012207031,400.6888122558594,13183100,0.0,0.0
2024-02-29,408.6400146484375,414.20001220703125,405.9200134277344,413.6400146484375,406.5067443847656,31947300,0.0,0.0
2024-03-01,411.2699890136719,415.8699951171875,410.8800048828125,415.5,408.3346252441406,17823400,0.0,0.0
2024-03-04,413.44000244140625,417.3500061035156,412.32000732421875,414.9200134277344,407.7646179199219,17596000,0.0,0.0
2024-03-05,413.9599914550781,414.25,400.6400146484375,402.6499938964844,395.70623779296875,26919200,0.0,0.0
2024-03-06,402.9700012207031,405.1600036621094,398.3900146484375,402.0899963378906,395.1558837890625,22344100,0.0,0.0
2024-03-07,406.1199951171875,409.7799987792969,402.239990234375,409.1400146484375,402.0843200683594,18718500,0.0,0.0
2024-03-08,407.9599914550781,410.4200134277344,404.3299865722656,406.2200012207031,399.21466064453125,18002200,0.0,0.0
2024-03-11,403.760009765625,405.67999267578125,401.260009765625,404.5199890136719,397.5439758300781,16120800,0.0,0.0
2024-03-12,407.6199951171875,415.57000732421875,406.7900085449219,415.2799987792969,408.1183776855469,22457000,0.0,0.0
2024-03-13,418.1000061035156,418.17999267578125,411.45001220703125,415.1000061035156,407.9415283203125,17115900,0.0,0.0
2024-03-14,420.239990234375,427.82000732421875,417.989990234375,425.2200012207031,417.8870544433594,34157300,0.0,0.0
2024-03-15,419.2900085449219,422.6000061035156,412.7900085449219,416.4200134277344,409.23876953125,45079900,0.0,0.0
2024-03-18,414.25,420.7300109863281,413.7799987792969,417.32000732421875,410.12322998046875,20106000,0.0,0.0
2024-03-19,417.8299865722656,421.6700134277344,415.54998779296875,421.4100036621094,414.1427307128906,19837900,0.0,0.0
2024-03-20,422.0,425.9599914550781,420.6600036621094,425.2300109863281,417.8968200683594,17860100,0.0,0.0
2024-03-21,429.8299865722656,430.82000732421875,427.1600036621094,429.3699951171875,421.9654235839844,21296200,0.0,0.0
2024-03-22,429.70001220703125,429.8599853515625,426.07000732421875,428.739990234375,421.3462829589844,17648500,0.0,0.0
2024-03-25,425.239990234375,427.4100036621094,421.6099853515625,422.8599853515625,415.5676574707031,18060500,0.0,0.0
2024-03-26,425.6099853515625,425.989990234375,421.3500061035156,421.6499938964844,414.3785095214844,16725600,0.0,0.0
2024-03-27,424.44000244140625,424.45001220703125,419.010009765625,421.42999267578125,414.162353515625,16705000,0.0,0.0
2024-03-28,420.9599914550781,421.8699951171875,419.1199951171875,420.7200012207031,413.464599609375,21871200,0.0,0.0
2024-04-01,423.95001220703125,427.8900146484375,422.2200012207031,424.57000732421875,417.2481994628906,16316000,0.0,0.0
2024-04-02,420.1099853515625,422.3800048828125,417.8399963378906,421.44000244140625,414.17218017578125,17912000,0.0,0.0
2024-04-03,419.7300109863281,423.260009765625,419.0899963378906,420.45001220703125,413.19927978515625,16502300,0.0,0.0
2024-04-04,424.989990234375,428.6700134277344,417.57000732421875,417.8800048828125,410.6735534667969,19370900,0.0,0.0
2024-04-05,420.010009765625,426.510009765625,418.32000732421875,425.5199890136719,418.1818542480469,16554800,0.0,0.0
2024-04-08,425.1700134277344,427.2799987792969,423.29998779296875,424.5899963378906,417.2678527832031,14272400,0.0,0.0
2024-04-09,426.44000244140625,427.739990234375,421.6199951171875,426.2799987792969,418.9287109375,12496900,0.0,0.0
2024-04-10,422.19000244140625,424.0299987792969,419.70001220703125,423.260009765625,415.9608154296875,16216600,0.0,0.0
2024-04-11,425.82000732421875,429.3699951171875,422.3599853515625,427.92999267578125,420.55023193359375,17966400,0.0,0.0
2024-04-12,424.04998779296875,425.17999267578125,419.7699890136719,421.8999938964844,414.6242370605469,19253800,0.0,0.0
2024-04-15,426.6000061035156,426.82000732421875,413.42999267578125,413.6400146484375,406.5067443847656,20273500,0.0,0.0
2024-04-16,414.57000732421875,418.3999938964844,413.7300109863281,414.5799865722656,407.43048095703125,16765600,0.0,0.0
2024-04-17,417.25,418.8800048828125,410.3299865722656,411.8399963378906,404.73773193359375,15855500,0.0,0.0
2024-04-18,410.6300048828125,411.8900146484375,403.95001220703125,404.2699890136719,397.29827880859375,21029900,0.0,0.0
2024-04-19,404.0299987792969,405.4800109863281,397.7699890136719,399.1199951171875,392.237060546875,30565800,0.0,0.0
2024-04-22,400.0799865722656,402.8500061035156,395.75,400.9599914550781,394.0453796386719,20286900,0.0,0.0
2024-04-23,404.239990234375,408.20001220703125,403.05999755859375,407.57000732421875,400.5414123535156,15734500,0.0,0.0
2024-04-24,409.55999755859375,412.4700012207031,406.7799987792969,409.05999755859375,402.0057067871094,15065300,0.0,0.0
2024-04-25,394.0299987792969,399.8900146484375,388.0299987792969,399.0400085449219,392.1584777832031,40586500,0.0,0.0
2024-04-26,412.1700134277344,413.0,405.760009765625,406.32000732421875,399.31292724609375,29694700,0.0,0.0
2024-04-29,405.25,406.32000732421875,399.19000244140625,402.25,395.3130798339844,19582100,0.0,0.0
2024-04-30,401.489990234375,402.1600036621094,389.1700134277344,389.3299865722656,382.6159362792969,28781400,0.0,0.0
2024-05-01,392.6099853515625,401.7200012207031,390.30999755859375,394.94000244140625,388.129150390625,23562500,0.0,0.0
2024-05-02,397.6600036621094,399.92999267578125,394.6499938964844,397.8399963378906,390.9791564941406,17709400,0.0,0.0
2024-05-03,402.2799987792969,407.1499938964844,401.8599853515625,406.6600036621094,399.6470642089844,17446700,0.0,0.0
2024-05-06,408.760009765625,413.92999267578125,406.3699951171875,413.5400085449219,406.40838623046875,16996600,0.0,0.0
2024-05-07,414.6600036621094,414.6700134277344,409.0899963378906,409.3399963378906,402.2808532714844,20018200,0.0,0.0
2024-05-08,408.1700134277344,412.2300109863281,406.7099914550781,410.5400085449219,403.460205078125,11792300,0.0,0.0
2024-05-09,410.57000732421875,412.7200012207031,409.1000061035156,412.32000732421875,405.20947265625,14689700,0.0,0.0
2024-05-10,412.94000244140625,415.3800048828125,411.79998779296875,414.739990234375,407.5877380371094,13402300,0.0,0.0
2024-05-13,418.010009765625,418.3500061035156,410.82000732421875,413.7200012207031,406.5853271484375,15440200,0.0,0.0
2024-05-14,412.0199890136719,417.489990234375,411.54998779296875,416.55999755859375,409.37628173828125,15109300,0.0,0.0
2024-05-15,417.8999938964844,423.80999755859375,417.2699890136719,423.0799865722656,416.53387451171875,22239500,0.75,0.0
2024-05-16,421.79998779296875,425.4200134277344,420.3500061035156,420.989990234375,414.4761657714844,17530100,0.0,0.0
2024-05-17,422.5400085449219,422.9200134277344,418.0299987792969,420.2099914550781,413.7082214355469,15352200,0.0,0.0
2024-05-20,420.2099914550781,426.7699890136719,419.989990234375,425.3399963378906,418.7588806152344,16272100,0.0,0.0
2024-05-21,426.8299865722656,432.9700012207031,424.8500061035156,429.0400085449219,422.4016418457031,21453300,0.0,0.0
2024-05-22,430.0899963378906,432.4100036621094,427.1300048828125,430.5199890136719,423.8587646484375,18073700,0.0,0.0
2024-05-23,432.9700012207031,433.6000061035156,425.4200134277344,427.0,420.3932189941406,17211700,0.0,0.0
2024-05-24,427.19000244140625,431.05999755859375,424.4100036621094,430.1600036621094,423.5043029785156,11855300,0.0,0.0
2024-05-28,429.6300048828125,430.82000732421875,426.6000061035156,430.32000732421875,423.661865234375,15718000,0.0,0.0
2024-05-29,425.69000244140625,430.94000244140625,425.69000244140625,429.1700134277344,422.5296325683594,15517100,0.0,0.0
2024-05-30,424.29998779296875,424.29998779296875,414.239990234375,414.6700134277344,408.2539978027344,28394500,0.0,0.0
2024-05-31,416.75,416.75,404.510009765625,415.1300048828125,408.70684814453125,47995300,0.0,0.0
2024-06-03,415.5299987792969,416.42999267578125,408.9200134277344,413.5199890136719,407.1217956542969,17484700,0.0,0.0
2024-06-04,412.42999267578125,416.44000244140625,409.67999267578125,416.07000732421875,409.6322937011719,14348900,0.0,0.0
2024-06-05,417.80999755859375,424.0799865722656,416.29998779296875,424.010009765625,417.44952392578125,16988000,0.0,0.0
2024-06-06,424.010009765625,425.30999755859375,420.5799865722656,424.5199890136719,417.9515686035156,14861300,0.0,0.0
2024-06-07,426.20001220703125,426.2799987792969,423.0,423.8500061035156,417.29193115234375,13621700,0.0,0.0
2024-06-10,424.70001220703125,428.0799865722656,423.8900146484375,427.8699951171875,421.2497253417969,13982900,0.0,0.0
2024-06-11,425.4800109863281,432.82000732421875,425.25,432.67999267578125,425.9852600097656,14551100,0.0,0.0
2024-06-12,435.32000732421875,443.3999938964844,433.25,441.05999755859375,434.23565673828125,22366200,0.0,0.0
2024-06-13,440.8500061035156,443.3900146484375,439.3699951171875,441.5799865722656,434.7476501464844,15960600,0.0,0.0
2024-06-14,438.2799987792969,443.1400146484375,436.7200012207031,442.57000732421875,435.7222900390625,13582000,0.0,0.0
2024-06-17,442.5899963378906,450.94000244140625,440.7200012207031,448.3699951171875,441.4325256347656,20790000,0.0,0.0
2024-06-18,449.7099914550781,450.1400146484375,444.8900146484375,446.3399963378906,439.4339294433594,17112500,0.0,0.0
2024-06-20,446.29998779296875,446.5299987792969,441.2699890136719,445.70001220703125,438.8038635253906,19877400,0.0,0.0
2024-06-21,447.3800048828125,450.5799865722656,446.510009765625,449.7799987792969,442.82073974609375,34187100,0.0,0.0
2024-06-24,449.79998779296875,452.75,446.4100036621094,447.6700134277344,440.7434387207031,15913700,0.0,0.0
2024-06-25,448.25,451.4200134277344,446.75,450.95001220703125,443.9726257324219,16413400,0.0,0.0
2024-06-26,449.0,453.6000061035156,448.19000244140625,452.1600036621094,445.1639709472656,16507000,0.0,0.0
2024-06-27,452.17999267578125,456.1700134277344,451.7699890136719,452.8500061035156,445.84326171875,14806300,0.0,0.0
2024-06-28,453.07000732421875,455.3800048828125,446.4100036621094,446.95001220703125,440.0345153808594,28362300,0.0,0.0
2024-07-01,448.6600036621094,457.3699951171875,445.6600036621094,456.7300109863281,449.6631774902344,17662800,0.0,0.0
2024-07-02,453.20001220703125,459.5899963378906,453.1099853515625,459.2799987792969,452.1737365722656,13979800,0.0,0.0
2024-07-03,458.19000244140625,461.0199890136719,457.8800048828125,460.7699890136719,453.64068603515625,9932800,0.0,0.0
2024-07-05,459.6099853515625,468.3500061035156,458.9700012207031,467.55999755859375,460.32562255859375,16000300,0.0,0.0
2024-07-08,466.54998779296875,467.70001220703125,464.4599914550781,466.239990234375,459.0260925292969,12962300,0.0,0.0
2024-07-09,467.0,467.3299865722656,458.0,459.5400085449219,452.4297180175781,17207200,0.0,0.0
2024-07-10,461.2200012207031,466.4599914550781,458.8599853515625,466.25,459.035888671875,18196100,0.0,0.0
2024-07-11,462.9800109863281,464.7799987792969,451.54998779296875,454.70001220703125,447.66461181640625,23111200,0.0,0.0
2024-07-12,454.3299865722656,456.3599853515625,450.6499938964844,453.54998779296875,446.5323791503906,16324300,0.0,0.0
2024-07-15,453.29998779296875,457.260009765625,451.42999267578125,453.9599914550781,446.9360046386719,14429400,0.0,0.0
2024-07-16,454.2200012207031,454.29998779296875,446.6600036621094,449.5199890136719,442.56475830078125,17175700,0.0,0.0
2024-07-17,442.5899963378906,444.8500061035156,439.17999267578125,443.5199890136719,436.6575927734375,21778000,0.0,0.0
2024-07-18,444.3399963378906,444.6499938964844,434.3999938964844,440.3699951171875,433.5563659667969,20794800,0.0,0.0
2024-07-19,433.1000061035156,441.1400146484375,432.0,437.1099853515625,430.34674072265625,20940400,0.0,0.0
2024-07-22,441.7900085449219,444.6000061035156,438.9100036621094,442.94000244140625,436.0865783691406,15808800,0.0,0.0
2024-07-23,443.8999938964844,448.3900146484375,443.1000061035156,444.8500061035156,437.96697998046875,13107100,0.0,0.0
2024-07-24,440.45001220703125,441.4800109863281,427.5899963378906,428.8999938964844,422.26385498046875,26805800,0.0,0.0
2024-07-25,428.79998779296875,429.79998779296875,417.510009765625,418.3999938964844,411.9262390136719,29943800,0.0,0.0
2024-07-26,418.20001220703125,428.9200134277344,417.2699890136719,425.2699890136719,418.68994140625,23583800,0.0,0.0
2024-07-29,431.5799865722656,432.1499938964844,424.70001220703125,426.7300109863281,420.1274108886719,15125800,0.0,0.0
2024-07-30,427.7200012207031,429.04998779296875,417.3599853515625,422.9200134277344,416.3763732910156,32687600,0.0,0.0
2024-07-31,420.5,421.7799987792969,412.2099914550781,418.3500061035156,411.8770446777344,42891400,0.0,0.0
2024-08-01,420.7900085449219,427.4599914550781,413.0899963378906,417.1099853515625,410.65618896484375,30296400,0.0,0.0
2024-08-02,412.489990234375,415.0,404.3399963378906,408.489990234375,402.1696472167969,29437900,0.0,0.0
2024-08-05,389.1700134277344,401.0400085449219,385.5799865722656,395.1499938964844,389.0360107421875,40709200,0.0,0.0
2024-08-06,400.0,405.6700134277344,398.5,399.6099853515625,393.427001953125,24946500,0.0,0.0
2024-08-07,408.6400146484375,410.0799865722656,397.4700012207031,398.42999267578125,392.2652893066406,20650900,0.0,0.0
2024-08-08,402.44000244140625,405.8599853515625,399.94000244140625,402.69000244140625,396.4593505859375,20203000,0.0,0.0
2024-08-09,404.0299987792969,408.04998779296875,402.260009765625,406.0199890136719,399.7377624511719,19276700,0.0,0.0
2024-08-12,407.05999755859375,408.760009765625,404.239990234375,406.80999755859375,400.515625,16762900,0.0,0.0
2024-08-13,409.5899963378906,414.95001220703125,409.57000732421875,414.010009765625,407.60418701171875,19414300,0.0,0.0
2024-08-14,414.79998779296875,417.7200012207031,412.45001220703125,416.8599853515625,410.4100646972656,18267000,0.0,0.0
2024-08-15,419.79998779296875,421.1099853515625,417.6600036621094,421.0299987792969,415.2627258300781,20752100,0.75,0.0
2024-08-16,420.6000061035156,421.3399963378906,417.29998779296875,418.4700012207031,412.7377624511719,22775600,0.0,0.0
2024-08-19,418.9599914550781,421.75,416.4599914550781,421.5299987792969,415.7558288574219,15234000,0.0,0.0
2024-08-20,421.70001220703125,425.8599853515625,421.6400146484375,424.79998779296875,418.9810485839844,16387600,0.0,0.0
2024-08-21,424.0799865722656,426.3999938964844,421.7200012207031,424.1400146484375,418.3301086425781,16067300,0.0,0.0
2024-08-22,424.3599853515625,426.7900085449219,414.6099853515625,415.54998779296875,409.8577575683594,19361900,0.0,0.0
2024-08-23,416.9800109863281,419.260009765625,412.0899963378906,416.7900085449219,411.0807800292969,18493800,0.0,0.0
2024-08-26,416.3699951171875,417.2799987792969,411.3399963378906,413.489990234375,407.8259582519531,13152800,0.0,0.0
2024-08-27,412.8599853515625,414.3599853515625,410.25,413.8399963378906,408.1711730957031,13492900,0.0,0.0
2024-08-28,414.8800048828125,415.0,407.30999755859375,410.6000061035156,404.9755554199219,14882700,0.0,0.0
2024-08-29,414.94000244140625,422.04998779296875,410.6000061035156,413.1199951171875,407.4610900878906,17045200,0.0,0.0
2024-08-30,415.6000061035156,417.489990234375,412.1300048828125,417.1400146484375,411.4259948730469,24308300,0.0,0.0
2024-09-03,417.9100036621094,419.8800048828125,407.0299987792969,409.44000244140625,403.83148193359375,20313600,0.0,0.0
2024-09-04,405.9100036621094,411.239990234375,404.3699951171875,408.8999938964844,403.2988586425781,15135800,0.0,0.0
2024-09-05,407.6199951171875,413.1000061035156,406.1300048828125,408.3900146484375,402.79583740234375,14195500,0.0,0.0
2024-09-06,409.05999755859375,410.6499938964844,400.79998779296875,401.70001220703125,396.1974792480469,19609500,0.0,0.0
2024-09-09,407.239990234375,408.6499938964844,402.1499938964844,405.7200012207031,400.1623840332031,15295100,0.0,0.0
2024-09-10,408.20001220703125,416.3299865722656,407.70001220703125,414.20001220703125,408.5262756347656,19594300,0.0,0.0
2024-09-11,415.5,423.989990234375,409.5799865722656,423.0400085449219,417.24517822265625,19266900,0.0,0.0
2024-09-12,423.30999755859375,427.3699951171875,419.75,427.0,421.15093994140625,17395700,0.0,0.0
2024-09-13,425.8299865722656,431.8299865722656,425.4599914550781,430.5899963378906,424.69171142578125,15874600,0.0,0.0
2024-09-16,430.6000061035156,433.5299987792969,428.2200012207031,431.3399963378906,425.4314880371094,13834700,0.0,0.0
2024-09-17,440.2300109863281,441.8500061035156,432.2699890136719,435.1499938964844,429.1893005371094,18874200,0.0,0.0
2024-09-18,435.0,436.0299987792969,430.4100036621094,430.80999755859375,424.9087219238281,18898000,0.0,0.0
2024-09-19,441.2300109863281,441.5,436.8999938964844,438.69000244140625,432.6807861328125,21706600,0.0,0.0
2024-09-20,437.2200012207031,439.239990234375,434.2200012207031,435.2699890136719,429.3076171875,55167100,0.0,0.0
2024-09-23,434.2799987792969,436.4599914550781,430.3900146484375,433.510009765625,427.5717468261719,15128900,0.0,0.0
2024-09-24,433.0,433.3500061035156,426.1000061035156,429.1700134277344,423.29119873046875,17015800,0.0,0.0
2024-09-25,429.8299865722656,433.1199951171875,428.57000732421875,432.1099853515625,426.19091796875,13396400,0.0,0.0
2024-09-26,435.0899963378906,435.29998779296875,429.1300048828125,431.30999755859375,425.4018859863281,14492000,0.0,0.0
2024-09-27,431.5199890136719,431.8500061035156,427.4700012207031,428.0199890136719,422.1568908691406,14896100,0.0,0.0
2024-09-30,428.2099914550781,430.4200134277344,425.3699951171875,430.29998779296875,424.40570068359375,16807300,0.0,0.0
2024-10-01,428.45001220703125,428.4800109863281,418.80999755859375,420.69000244140625,414.9273681640625,19092900,0.0,0.0
2024-10-02,422.5799865722656,422.82000732421875,416.7099914550781,417.1300048828125,411.4161376953125,16582300,0.0,0.0
2024-10-03,417.6300048828125,419.54998779296875,414.2900085449219,416.5400085449219,410.834228515625,13686400,0.0,0.0
2024-10-04,418.239990234375,419.75,414.9700012207031,416.05999755859375,410.36077880859375,19169700,0.0,0.0
2024-10-07,416.0,417.1099853515625,409.0,409.5400085449219,403.9300842285156,20919800,0.0,0.0
2024-10-08,410.8999938964844,415.6600036621094,408.1700134277344,414.7099914550781,409.0292663574219,19229300,0.0,0.0
2024-10-09,415.8599853515625,420.3800048828125,414.29998779296875,417.4599914550781,411.7415466308594,14974300,0.0,0.0
2024-10-10,415.2300109863281,417.3500061035156,413.1499938964844,415.8399963378906,410.143798828125,13848400,0.0,0.0
2024-10-11,416.1400146484375,417.1300048828125,413.25,416.32000732421875,410.6172180175781,14144900,0.0,0.0
2024-10-14,417.7699890136719,424.0400085449219,417.5199890136719,419.1400146484375,413.3985900878906,16653100,0.0,0.0
2024-10-15,422.17999267578125,422.4800109863281,415.260009765625,418.739990234375,413.0040283203125,18900200,0.0,0.0
2024-10-16,415.1700134277344,416.3599853515625,410.4800109863281,416.1199951171875,410.4199523925781,15508900,0.0,0.0
2024-10-17,422.3599853515625,422.5,415.5899963378906,416.7200012207031,411.01171875,14820000,0.0,0.0
2024-10-18,417.1400146484375,419.6499938964844,416.260009765625,418.1600036621094,412.4320373535156,17145300,0.0,0.0
2024-10-21,416.1199951171875,418.9599914550781,413.75,418.7799987792969,413.04351806640625,14206100,0.0,0.0
2024-10-22,418.489990234375,430.5799865722656,418.0400085449219,427.510009765625,421.6539611816406,25482200,0.0,0.0
2024-10-23,430.8599853515625,431.0799865722656,422.5299987792969,424.6000061035156,418.7838439941406,19654400,0.0,0.0
2024-10-24,425.3299865722656,425.9800109863281,422.3999938964844,424.7300109863281,418.91204833984375,13581600,0.0,0.0
2024-10-25,426.760009765625,432.5199890136719,426.57000732421875,428.1499938964844,422.28515625,16899100,0.0,0.0
2024-10-28,431.6600036621094,431.94000244140625,426.29998779296875,426.5899963378906,420.7465515136719,14882400,0.0,0.0
2024-10-29,428.0,433.1700134277344,425.79998779296875,431.95001220703125,426.0331115722656,17644100,0.0,0.0
2024-10-30,437.44000244140625,438.5,432.1000061035156,432.5299987792969,426.60516357421875,29749100,0.0,0.0
2024-10-31,415.3599853515625,416.1600036621094,406.29998779296875,406.3500061035156,400.7837829589844,53971000,0.0,0.0
2024-11-01,409.010009765625,415.5,407.5,410.3699951171875,404.74871826171875,24230400,0.0,0.0
2024-11-04,409.79998779296875,410.4200134277344,405.57000732421875,408.4599914550781,402.8648681640625,19672300,0.0,0.0
2024-11-05,408.3699951171875,414.8999938964844,408.0799865722656,411.4599914550781,405.8237609863281,17626000,0.0,0.0
2024-11-06,412.4200134277344,420.45001220703125,410.5199890136719,420.17999267578125,414.42431640625,26681800,0.0,0.0
2024-11-07,421.2799987792969,426.8500061035156,419.8800048828125,425.42999267578125,419.6023864746094,19901800,0.0,0.0
2024-11-08,425.32000732421875,426.5,421.7799987792969,422.5400085449219,416.75201416015625,16891400,0.0,0.0
2024-11-11,422.5199890136719,424.80999755859375,416.0,418.010009765625,412.2840881347656,24503300,0.0,0.0
2024-11-12,418.25,424.44000244140625,417.20001220703125,423.0299987792969,417.23529052734375,19401200,0.0,0.0
2024-11-13,421.6400146484375,429.3299865722656,418.2099914550781,425.20001220703125,419.3755798339844,21502200,0.0,0.0
2024-11-14,425.0,428.1700134277344,420.0,426.8900146484375,421.04248046875,30246900,0.0,0.0
2024-11-15,419.82000732421875,422.79998779296875,413.6400146484375,415.0,409.3153076171875,28247600,0.0,0.0
2024-11-18,414.8699951171875,418.3999938964844,412.1000061035156,415.760009765625,410.06494140625,24727000,0.0,0.0
2024-11-19,413.1099853515625,417.94000244140625,411.54998779296875,417.7900085449219,412.0670471191406,18133500,0.0,0.0
2024-11-20,416.8699951171875,417.2900085449219,410.5799865722656,415.489990234375,409.798583984375,19191700,0.0,0.0
2024-11-21,419.5,419.7799987792969,410.2900085449219,412.8699951171875,408.0295715332031,20780200,0.83,0.0
2024-11-22,411.3699951171875,417.3999938964844,411.05999755859375,417.0,412.1111755371094,24814600,0.0,0.0
2024-11-25,418.3800048828125,421.0799865722656,414.8500061035156,418.7900085449219,413.8801574707031,27691100,0.0,0.0
2024-11-26,419.5899963378906,429.0400085449219,418.8500061035156,427.989990234375,422.9722900390625,23458900,0.0,0.0
2024-11-27,425.1099853515625,427.2300109863281,422.0199890136719,422.989990234375,418.0309143066406,18332400,0.0,0.0
2024-11-29,420.0899963378906,424.8800048828125,417.79998779296875,423.4599914550781,418.4953918457031,16271900,0.0,0.0
2024-12-02,421.57000732421875,433.0,421.30999755859375,430.9800109863281,425.92724609375,20207200,0.0,0.0
2024-12-03,429.8399963378906,432.4700012207031,427.739990234375,431.20001220703125,426.1446533203125,18302000,0.0,0.0
2024-12-04,433.0299987792969,439.6700134277344,432.6300048828125,437.4200134277344,432.291748046875,26009400,0.0,0.0
