Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF,Test Issue,MarketCap,Sector,Industry,Market Region
BAC$O,BAC$O,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.375% Non-Cumulative Preferred Stock, Series NN",NYSE, ,N,N,,,,USA
BAC$P,BAC$P,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 4.125% Non-Cumulative Preferred Stock, Series PP",NYSE, ,N,N,,,,USA
BAC$Q,BAC$Q,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.250% Non-Cumulative Preferred Stock, Series QQ",NYSE, ,N,N,,,,USA
BAC$S,BAC$S,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.750% Non-Cumulative Preferred Stock, Series SS",NYSE, ,N,N,,,,USA
BACCR,BACCR,Blue Acquisition Corp. - Right,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
BACCU,BACCU,Blue Acquisition Corp. - Unit,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
BAERW,BAERW,"Bridger Aerospace Group Holdings, Inc. - Warrant",NASDAQ,G,N,N,15343140,Industrials,Aerospace,USA
BANC$F,BANC$F,"Banc of California, Inc. Depositary Shares, each representing a 1/40th interest in a share of 7.75% non-cumulative perpetual preferred stock, Series F",NYSE, ,N,N,,,,USA
BANFP,BANFP,BancFirst Corporation - 7.2% Cumulative Trust Preferred Securities,NASDAQ,Q,N,N,884527729,Finance,Major Banks,USA
BANX,BANX,ArrowMark Financial Corp. - Closed End Fund,NASDAQ,Q,N,N,142123546,Finance,Trusts Except Educational Religious and Charitable,USA
BBAI-W,BBAI.W,"BigBear.ai, Inc. Redeemable Warrants, each exercisable for one share of Common Stock at an exercise price of $11.50 per share",NYSE, ,N,N,,,,USA
BBBY-W,BBBY.W,"Bed Bath & Beyond, Inc. Warrants to Purchase Common Stock",NYSE, ,N,N,,,,USA
BBCQU,BBCQU,Bleichroeder Acquisition Corp. II - Units,NASDAQ,G,N,N,0,,,USA
BBCQW,BBCQW,Bleichroeder Acquisition Corp. II - Warrants,NASDAQ,G,N,N,0,,,USA
BBLGW,BBLGW,Bone Biologics Corp - warrants,NASDAQ,S,N,N,14483040,Health Care,Industrial Specialties,USA
BBN,BBN,BlackRock Taxable Municipal Bond Trust Common Shares of Beneficial Interest,NYSE, ,N,N,0,Finance,Finance Companies,USA
BC$C,BC$C,Brunswick Corporation 6.375% Notes due 2049,NYSE, ,N,N,,,,USA
BCARU,BCARU,D. Boral ARC Acquisition I Corp. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
BCARW,BCARW,D. Boral ARC Acquisition I Corp. - Warrant,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
BCCQU,BCCQU,Bleichroeder Acquisition Corp. III - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
BCGWW,BCGWW,"Binah Capital Group, Inc. - Warrants",NASDAQ,S,N,N,1512912,Finance,Finance: Consumer Services,USA
BCIC,BCIC,BCP Investment Corporation - Closed End Fund,NASDAQ,Q,N,N,89241638,Finance,Finance: Consumer Services,USA
BCSS-U,BCSS.U,"Bain Capital GSS Investment Corp. Units, each consisting of one Class A Ordinary Share and one-fifth of one redeemable warrant",NYSE, ,N,N,,,,USA
BCSS-W,BCSS.W,"Bain Capital GSS Investment Corp. Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",NYSE, ,N,N,,,,USA
BCTXL,BCTXL,BriaCell Therapeutics Corp. - Warrants,NASDAQ,S,N,N,7742810,Health Care,Biotechnology: Pharmaceutical Preparations,USA
BCTXZ,BCTXZ,BriaCell Therapeutics Corp. - Warrant,NASDAQ,S,N,N,869109,Health Care,Biotechnology: Pharmaceutical Preparations,USA
BCV,BCV,"Bancroft Fund, Ltd.",NYSE MKT, ,N,N,0,Finance,Finance/Investors Services,USA
BCV$A,BCV$A,Bancroft Fund Limited 5.375% Series A Cumulative Preferred Shares,NYSE MKT, ,N,N,,,,USA
BDCIU,BDCIU,BTC Development Corp. - Unit,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
BDCIW,BDCIW,BTC Development Corp. - Warrant,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
BDCZ,BDCZ,"ETRACS MarketVector Business Development Companies Liquid Index ETN due April 26, 2041",NYSE ARCA, ,N,N,,,,USA
BDMDW,BDMDW,Baird Medical Investment Holdings Ltd - Warrant,NASDAQ,S,N,N,1874069,Health Care,Medical/Dental Instruments,USA
BEAGR,BEAGR,Bold Eagle Acquisition Corp. - Right,NASDAQ,G,N,N,0,,,USA
BEAGU,BEAGU,Bold Eagle Acquisition Corp. - Units,NASDAQ,G,N,N,0,,,USA
BEATW,BEATW,"Heartbeam, Inc. - Warrant",NASDAQ,S,N,N,1687408,Health Care,Medical/Dental Instruments,USA
BEBE-U,BEBE.U,"TGE Value Creative Solutions Corp Units, each consisting of one Class A ordinary share and one-half of one redeemable warrant",NYSE, ,N,N,,,,USA
BEBE-W,BEBE.W,"TGE Value Creative Solutions Corp Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50 per share",NYSE, ,N,N,,,,USA
BENFW,BENFW,Beneficient - Warrant,NASDAQ,S,N,N,165511,Finance,Finance: Consumer Services,USA
BEP,BEP,Brookfield Renewable Partners L.P. Limited Partnership Units,NYSE, ,N,N,21887081965,Utilities,Electric Utilities: Central,USA
BEP$A,BEP$A,"Brookfield Renewable Partners L.P. 5.25% Class A Preferred Limited Partnership Units, Series 17",NYSE, ,N,N,,,,USA
BEPH,BEPH,Brookfield BRP Holdings (Canada) Inc. 4.625% Perpetual Subordinated Notes,NYSE, ,N,N,4333309891,Utilities,Electric Utilities: Central,USA
BEPI,BEPI,Brookfield BRP Holdings (Canada) Inc. 4.875% Perpetual Subordinated Notes,NYSE, ,N,N,4571656293,Utilities,Electric Utilities: Central,USA
BEPJ,BEPJ,Brookfield BRP Holdings (Canada) Inc. 7.250% Perpetual Subordinated Notes,NYSE, ,N,N,7107317415,Utilities,Electric Utilities: Central,USA
BESS-W,BESS.W,"Bimergen Energy Corporation Warrants, each share exercisable to purchase one share of Common Stock",NYSE MKT, ,N,N,,,,USA
BETRW,BETRW,Better Home & Finance Holding Company - Warrant,NASDAQ,G,N,N,3773965,Finance,Finance: Consumer Services,USA
BFH$A,BFH$A,"Bread Financial Holdings, Inc. Depositary Shares, each representing a 1/40th interest in a share of 8.625% Non-Cumulative Perpetual Preferred Stock, Series A",NYSE, ,N,N,,,,USA
BFH$B,BFH$B,"Bread Financial Holdings, Inc. Depositary Shares, each representing a 1/40th interest in a share of 8.875% Fixed Rate Reset Non-Cumulative Perpetual Preferred Stock, Series B",NYSE, ,N,N,,,,USA
BFRGW,BFRGW,"Bullfrog AI Holdings, Inc. - Warrants",NASDAQ,S,N,N,2315852,Health Care,Biotechnology: Pharmaceutical Preparations,USA
BFRIW,BFRIW,Biofrontera Inc. - Warrants,NASDAQ,S,N,N,459640,Health Care,Biotechnology: Pharmaceutical Preparations,USA
BFS$D,BFS$D,"Saul Centers, Inc. Depositary Shares, each representing 1/100th of a share of 6.125% Series D Cumulative Redeemable Preferred Stock",NYSE, ,N,N,,,,USA
BFS$E,BFS$E,"Saul Centers, Inc. Depositary shares, each representing a 1/100th fractional interest in a share of 6.000% Series E Cumulative Redeemable Preferred Stock",NYSE, ,N,N,,,,USA
BGB,BGB,Blackstone Strategic Credit 2027 Term Fund Common Shares of Beneficial Interest,NYSE, ,N,N,0,Finance,Trusts Except Educational Religious and Charitable,USA
BGH,BGH,Barings Global Short Duration High Yield Fund Common Shares of Beneficial Interests,NYSE, ,N,N,0,Finance,Investment Managers,USA
BGLWW,BGLWW,Blue Gold Limited - Warrant,NASDAQ,S,N,N,3062833,Basic Materials,Metal Mining,USA
BGX,BGX,Blackstone Long Short Credit Income Fund Common Shares,NYSE, ,N,N,0,Finance,Trusts Except Educational Religious and Charitable,USA
BHAVR,BHAVR,BHAV Acquisition Corp - Rights,NASDAQ,G,N,N,,,,USA
BHAVU,BHAVU,BHAV Acquisition Corp - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
BHFAL,BHFAL,"Brighthouse Financial, Inc. - Junior Subordinated Debentures due 2058",NASDAQ,Q,N,N,897015933,Finance,Life Insurance,USA
BHFAM,BHFAM,"Brighthouse Financial, Inc. - Depositary shares each representing a 1/1,000th Interest in a Share of 4.625% Non-Cumulative Preferred Stock, Series D",NASDAQ,Q,N,N,588244838,Finance,Life Insurance,USA
BHFAN,BHFAN,"Brighthouse Financial, Inc. - depositary shares, each representing a 1/1,000th interest in a share of 5.375% Non-Cumulative Preferred Stock, Series C",NASDAQ,Q,N,N,670392311,Finance,Life Insurance,USA
BHFAO,BHFAO,"Brighthouse Financial, Inc. - Depositary Shares, each representing a 1/1,000th interest in a share of 6.750% Non-Cumulative Preferred Stock, Series B",NASDAQ,Q,N,N,849623160,Finance,Life Insurance,USA
BHFAP,BHFAP,"Brighthouse Financial, Inc. - Depositary Shares 6.6% Non-Cumulative Preferred Stock, Series A",NASDAQ,Q,N,N,826644846,Finance,Life Insurance,USA
BHK,BHK,Blackrock Core Bond Trust,NYSE, ,N,N,0,Finance,Finance Companies,USA
BHR$B,BHR$B,"Braemar Hotels & Resorts Inc. 5.50% Series B Cumulative Convertible Preferred Stock, par value $0.01 per share",NYSE, ,N,N,,,,USA
BHR$D,BHR$D,"Braemar Hotels & Resorts Inc. 8.25% Series D Cumulative Preferred Stock,  par value $0.01 per share",NYSE, ,N,N,,,,USA
BHV,BHV,BlackRock Virginia Municipal Bond Trust,NYSE, ,N,N,0,Finance,Finance/Investors Services,USA
BIAFW,BIAFW,"bioAffinity Technologies, Inc. - Warrant",NASDAQ,S,N,N,474306,Health Care,Biotechnology: Commercial Physical & Biological Resarch,USA
BIDWR,BIDWR,Tribeca Strategic Acquisition Corp. - Rights,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
BIDWU,BIDWU,Tribeca Strategic Acquisition Corp. - Unit,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
BIII-U,BIII.U,"Black Spade Acquisition III Co Units, each consisting of one Class A ordinary share and one-third of one redeemable warrant",NYSE, ,N,N,,,,USA
BIII-W,BIII.W,"Black Spade Acquisition III Co Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",NYSE, ,N,N,,,,USA
BIP,BIP,Brookfield Infrastructure Partners LP Limited Partnership Units,NYSE, ,N,N,18221541341,Consumer Discretionary,Marine Transportation,USA
BIP$A,BIP$A,"Brookfield Infrastructure Partners LP 5.125% Class A Preferred Limited Partnership Units, Series 13",NYSE, ,N,N,,,,USA
BIP$B,BIP$B,"Brookfield Infrastructure Partners LP 5.000% Class A Preferred Limited Partnership Units, Series 14",NYSE, ,N,N,,,,USA
BIPH,BIPH,Brookfield Infrastructure Corporation 5.000% Subordinated Notes due 2081,NYSE, ,N,N,7525904215,Consumer Discretionary,Marine Transportation,USA
BIPI,BIPI,BIP Bermuda Holdings I Limited 5.125% Perpetual Subordinated Notes,NYSE, ,N,N,157127002,Consumer Discretionary,Marine Transportation,USA
BIPJ,BIPJ,Brookfield Infrastructure Corporation 7.250% Subordinated Notes due 2084,NYSE, ,N,N,11533599300,Consumer Discretionary,Marine Transportation,USA
BIVIW,BIVIW,BioVie Inc. - Warrant,NASDAQ,S,N,N,2956401,Health Care,Biotechnology: Pharmaceutical Preparations,USA
BIXIU,BIXIU,Bitcoin Infrastructure Acquisition Corp Ltd. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
BIXIW,BIXIW,Bitcoin Infrastructure Acquisition Corp Ltd. - Warrants,NASDAQ,G,N,N,0,,,USA
BKHAR,BKHAR,Black Hawk Acquisition Corporation - Rights,NASDAQ,G,N,N,0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),USA
BKHAU,BKHAU,Black Hawk Acquisition Corporation - Units,NASDAQ,G,N,N,,,,USA
BKKT-W,BKKT.W,"Bakkt, Inc. Warrants to purchase Class A Common Stock, each Warrant entitles a holder to purchase 1/25th of a share of Class A common stock at an exercise price of $287.50 for one share",NYSE, ,N,N,,,,USA
BKSY-W,BKSY.W,"BlackSky Technology Inc. Redeemable Warrants, each whole Warrant exercisable for one share of Class A Common Stock",NYSE, ,N,N,,,,USA
BLRKU,BLRKU,Bluerock Acquisition Corp. - Units,NASDAQ,G,N,N,0,,,USA
BLRKW,BLRKW,Bluerock Acquisition Corp. - Warrants,NASDAQ,G,N,N,0,,,USA
BLUWU,BLUWU,Blue Water Acquisition Corp. III - Unit.,NASDAQ,G,N,N,,,,USA
BLUWW,BLUWW,Blue Water Acquisition Corp. III - Warrant.,NASDAQ,G,N,N,,,,USA
BLZRU,BLZRU,Trailblazer Acquisition Corp. - Unit,NASDAQ,G,N,N,0,,,USA
BLZRW,BLZRW,Trailblazer Acquisition Corp. - Warrant,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
BML$G,BML$G,"Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a share of Floating Rate Non-Cumulative Preferred Stock , Series 1)",NYSE, ,N,N,,,,USA
BML$H,BML$H,"Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Preferred Stock, Series 2)",NYSE, ,N,N,,,,USA
BML$J,BML$J,"Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Preferred Stock, Series 4)",NYSE, ,N,N,,,,USA
BML$L,BML$L,"Bank of America Corporation Depositary Shares (Each representing a 1/1200th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock, Series 5)",NYSE, ,N,N,,,,USA
BMNP,BMNP,"BitMine Immersion Technologies, Inc. 9.5% Series A Perpetual Preferred Stock",NYSE, ,N,N,52329889680,Finance,Finance: Consumer Services,USA
BNAIW,BNAIW,Brand Engagement Network Inc. - Warrant,NASDAQ,S,N,N,806953,Technology,EDP Services,USA
BNCWW,BNCWW,CEA Industries Inc. - Warrant,NASDAQ,S,N,N,623084,Industrials,Industrial Machinery/Components,USA
BNCWZ,BNCWZ,CEA Industries Inc. - Warrants,NASDAQ,S,N,N,4126385,Industrials,Industrial Machinery/Components,USA
BNH,BNH,"Brookfield Finance Inc. 4.625% Subordinated Notes due October 16, 2080",NYSE, ,N,N,23295463094,Real Estate,Building operators,USA
BNJ,BNJ,Brookfield Finance Inc. 4.50% Perpetual Subordinated Notes,NYSE, ,N,N,23446242790,Real Estate,Building operators,USA
BNY$K,BNY$K,"The Bank Of New York Mellon Corporation  Depositary Shares, each representing a 1/4,000th interest in a share of Series K Noncumulative Perpetual Preferred Stock",NYSE, ,N,N,,,,USA
BNZIW,BNZIW,"Banzai International, Inc. - Warrant",NASDAQ,S,N,N,29525,Technology,Computer Software: Prepackaged Software,USA
BOH$A,BOH$A,"Bank of Hawaii Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.375% Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series A",NYSE, ,N,N,,,,USA
BOH$B,BOH$B,"Bank of Hawaii Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.000% Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series B",NYSE, ,N,N,,,,USA
BPACR,BPACR,Blueport Acquisition Ltd - Rights,NASDAQ,S,N,N,0,Finance,Blank Checks,USA
BPACU,BPACU,Blueport Acquisition Ltd - Units,NASDAQ,S,N,N,0,Finance,Blank Checks,USA
BPOPM,BPOPM,"Popular, Inc. - Popular Capital Trust II - 6.125% Cumulative Monthly Income Trust Preferred Securities",NASDAQ,Q,N,N,1627641021,Finance,Major Banks,USA
BPRE,BPRE,Bluerock Private Real Estate Fund Common Shares of Beneficial Interest,NYSE, ,N,N,0,,,USA
BPYPM,BPYPM,"Brookfield Property Partners L.P. - 6.25% Class A Cumulative Redeemable Preferred Units, Series 1",NASDAQ,Q,N,N,18521006135,Finance,Real Estate,USA
BPYPN,BPYPN,"Brookfield Property Partners L.P. - 5.750% Class A Cumulative Redeemable Perpetual Preferred Units, Series 3",NASDAQ,Q,N,N,16224052470,Finance,Real Estate,USA
BPYPO,BPYPO,"Brookfield Property Partners L.P. - 6.375% Class A Cumulative Redeemable Perpetual Preferred Units, Series 2",NASDAQ,Q,N,N,17735971339,Finance,Real Estate,USA
BPYPP,BPYPP,Brookfield Property Partners L.P. - 6.50% Class A Cumulative Redeemable Perpetual Preferred Units,NASDAQ,Q,N,N,18491930773,Finance,Real Estate,USA
BREZR,BREZR,Breeze Acquisition Corp. II - Rights,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
BRKHU,BRKHU,Burtech Acquisition Corp II - Units,NASDAQ,S,N,N,0,Finance,Blank Checks,USA
BRKHW,BRKHW,Burtech Acquisition Corp II - Warrants,NASDAQ,S,N,N,0,Finance,Blank Checks,USA
BRKRP,BRKRP,"Bruker Corporation - 6.375% Mandatory Convertible Preferred Stock, Series A",NASDAQ,Q,N,N,68928306418,Industrials,Biotechnology: Laboratory Analytical Instruments,USA
BRLSW,BRLSW,Borealis Foods Inc. - Warrant,NASDAQ,S,N,N,1071019,Consumer Staples,Packaged Foods,USA
BRRWW,BRRWW,"ProCap Financial, Inc. - Warrant.",NASDAQ,S,N,N,23739321,Finance,Finance: Consumer Services,USA
BRTMU,BRTMU,B&R Technology Merger Corp. - Units,NASDAQ,G,N,N,0,,,USA
BRUNW,BRUNW,Boost Run Inc. - Warrant,NASDAQ,S,N,N,847715701,Technology,EDP Services,USA
BRW,BRW,Saba Capital Income & Opportunities Fund SBI,NYSE, ,N,N,0,Finance,Trusts Except Educational Religious and Charitable,USA
BSAAR,BSAAR,BEST SPAC I Acquisition Corp. - Rights,NASDAQ,S,N,N,0,Finance,Blank Checks,USA
BSAAU,BSAAU,BEST SPAC I Acquisition Corp. - Unit,NASDAQ,S,N,N,0,Finance,Blank Checks,USA
BSBR,BSBR,"Banco Santander Brasil SA American Depositary Shares, each representing one unit",NYSE, ,N,N,40419181889,Finance,Commercial Banks,USA
BSL,BSL,Blackstone Senior Floating Rate 2027 Term Fund Common Shares of Beneficial Interest,NYSE, ,N,N,0,Finance,Trusts Except Educational Religious and Charitable,USA
BSM,BSM,"Black Stone Minerals, L.P. Common units representing limited partner interests",NYSE, ,N,N,3053615386,Energy,Oil & Gas Production,USA
BTBDW,BTBDW,"BT Brands, Inc. - Warrant",NASDAQ,S,N,N,294393,Consumer Discretionary,Restaurants,USA
BTO,BTO,John Hancock Financial Opportunities Fund Common Stock,NYSE, ,N,N,0,Finance,Investment Managers,USA
BTSGU,BTSGU,"BrightSpring Health Services, Inc. - Tangible Equity Unit",NASDAQ,Q,N,N,45677367572,Health Care,Medical/Nursing Services,USA
BULLW,BULLW,Webull Corporation - Warrants,NASDAQ,S,N,N,1414637649,Finance,Investment Bankers/Brokers/Service,USA
BUSEP,BUSEP,"First Busey Corporation - Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.25% Fixed-Rate Series B Non-Cumulative Perpetual Preferred Stock, $0.001 par value",NASDAQ,Q,N,N,2190548444,Finance,Major Banks,USA
BW$A,BW$A,"Babcock & Wilcox Enterprises, Inc. 7.75% Series A Cumulative Perpetual Preferred Stock",NYSE, ,N,N,,,,USA
BWBBP,BWBBP,"Bridgewater Bancshares, Inc. - Depositary Shares, Each Representing a 1/100th Interest in a Share of 5.875% Non-Cumulative Perpetual Preferred Stock, Series A",NASDAQ,S,N,N,557667340,Finance,Major Banks,USA
BWG,BWG,BrandywineGLOBAL Global Income Opportunities Fund Inc.,NYSE, ,N,N,0,Finance,Finance/Investors Services,USA
BWIV-U,BWIV.U,"Blue Water Acquisition Corp. IV Units, each consisting of one Class A ordinary share and one-half of one redeemable warrant",NYSE, ,N,N,,,,USA
BWIV-W,BWIV.W,Blue Water Acquisition Corp. IV Warrants entitling the holder to purchase one Class A ordinary share at a price of $11.50 per share,NYSE, ,N,N,,,,USA
BWNB,BWNB,"Babcock & Wilcox Enterprises, Inc. 6.50% Senior Notes due 2026",NYSE, ,N,N,2546141595,Industrials,Building Products,USA
BXSL,BXSL,Blackstone Secured Lending Fund Common Shares of Beneficial Interest,NYSE, ,N,N,0,Finance,Trusts Except Educational Religious and Charitable,USA
BZAIW,BZAIW,"Blaize Holdings, Inc. - Warrant",NASDAQ,S,N,N,37532290,Finance,Blank Checks,USA
BZFDW,BZFDW,"BuzzFeed, Inc. - Warrant",NASDAQ,S,N,N,1383911,Consumer Discretionary,Telecommunications Equipment,USA
C$N,C$N,Citigroup Capital XIII 7.875% Fixed rate Floating Rate trust Preferred Securities (TruPS),NYSE, ,N,N,,,,USA
C$R,C$R,"Citigroup Inc. Depositary Shares, Each Representing a 1/1,000th Interest in a Share of 6.250% Noncumulative Preferred Stock, Series II",NYSE, ,N,N,,,,USA
CAF,CAF,Morgan Stanley China A Share Fund Inc. Common Stock,NYSE, ,N,N,0,Finance,Investment Managers,USA
CAIIU,CAIIU,Collective Acquisition Corp. II - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
CAIIW,CAIIW,Collective Acquisition Corp. II - Warrants,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
CAPL,CAPL,CrossAmerica Partners LP Common Units representing limited partner interests,NYSE, ,N,N,839013739,Energy,Oil Refining/Marketing,USA
CAPNR,CAPNR,Cayson Acquisition Corp - Right,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
CAPNU,CAPNU,Cayson Acquisition Corp - Units,NASDAQ,G,N,N,,,,USA
CAQUU,CAQUU,Cambridge Acquisition Corp. - Unit,NASDAQ,G,N,N,0,,,USA
CAQUW,CAQUW,Cambridge Acquisition Corp. - Warrants,NASDAQ,G,N,N,0,,,USA
CBO,CBO,CBO (Listing Market - NYSE - Networks A/E) Common Stock,NYSE, ,N,Y,,,,USA
CBX,CBX,CBX (Listing Market NYSE Networks AE) Common Stock,NYSE, ,N,Y,,,,USA
CCAQU,CCAQU,Collective Acquisition Corp. - Units,NASDAQ,G,N,N,,,,USA
CCAQW,CCAQW,Collective Acquisition Corp. - Warrants,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
CCCTU,CCCTU,Columbus Circle Capital Corp III - Units,NASDAQ,G,N,N,0,,,USA
CCD,CCD,Calamos Dynamic Convertible & Income Fund - Closed End Fund,NASDAQ,Q,N,N,0,Finance,Trusts Except Educational Religious and Charitable,USA
CCGWW,CCGWW,Cheche Group Inc. - Warrant,NASDAQ,S,N,N,37331,Finance,Specialty Insurers,USA
CCID,CCID,Carlyle Credit Income Fund 7.375% Series D Term Preferred Shares due 2028,NYSE, ,N,N,0,,,USA
CCIF,CCIF,Carlyle Credit Income Fund Shares of Beneficial Interest,NYSE, ,N,N,0,Finance,Finance/Investors Services,USA
CCIIU,CCIIU,Cohen Circle Acquisition Corp. II - Unit,NASDAQ,G,N,N,0,,,USA
CCIIW,CCIIW,Cohen Circle Acquisition Corp. II - Warrant,NASDAQ,G,N,N,0,,,USA
CCIXU,CCIXU,Churchill Capital Corp IX - Unit,NASDAQ,G,N,N,0,Technology,EDP Services,USA
CCIXW,CCIXW,Churchill Capital Corp IX - Warrant,NASDAQ,G,N,N,0,Technology,EDP Services,USA
CCNEP,CCNEP,"CNB Financial Corporation - Depositary shares, each representing a 1/40th ownership interest in a share of 7.125% Series A Fixed- Rate Non-Cumulative Perpetual Preferred Stock",NASDAQ,Q,N,N,739836455,Finance,Major Banks,USA
