Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-02-02,105.80000305175781,107.8499984741211,105.61000061035156,107.73999786376953,106.79302978515625,69883800,0.0,0.0
2023-02-03,102.93000030517578,107.80999755859375,102.58000183105469,104.77999877929688,103.85905456542969,65309300,0.0,0.0
2023-02-06,102.4000015258789,104.36000061035156,101.87999725341797,102.9000015258789,101.99557495117188,31999600,0.0,0.0
2023-02-07,103.22000122070312,108.18000030517578,103.12000274658203,107.63999938964844,106.69390869140625,49010200,0.0,0.0
2023-02-08,102.05000305175781,103.13999938964844,98.04000091552734,99.37000274658203,98.4966049194336,94743500,0.0,0.0
2023-02-09,100.0,100.02999877929688,93.62999725341797,95.01000213623047,94.17494201660156,119455000,0.0,0.0
2023-02-10,95.44999694824219,96.75,94.25,94.56999969482422,93.7387924194336,54980700,0.0,0.0
2023-02-13,94.73999786376953,95.19999694824219,93.83999633789062,94.61000061035156,93.7784423828125,50076100,0.0,0.0
2023-02-14,94.43000030517578,94.8499984741211,92.26000213623047,94.68000030517578,93.84782409667969,54726100,0.0,0.0
2023-02-15,94.48999786376953,97.12000274658203,94.1500015258789,96.94000244140625,96.08796691894531,50169000,0.0,0.0
2023-02-16,95.37000274658203,97.68000030517578,94.73999786376953,95.51000213623047,94.67053985595703,42462600,0.0,0.0
2023-02-17,94.8499984741211,95.55999755859375,93.20999908447266,94.3499984741211,93.5207290649414,34284100,0.0,0.0
2023-02-21,93.0,93.0999984741211,91.72000122070312,91.79000091552734,90.98323822021484,33629300,0.0,0.0
2023-02-22,91.69999694824219,92.11000061035156,90.61000061035156,91.6500015258789,90.84446716308594,30884000,0.0,0.0
2023-02-23,91.91999816894531,91.94000244140625,89.76000213623047,90.88999938964844,90.09114074707031,41206400,0.0,0.0
2023-02-24,89.44000244140625,89.88999938964844,88.58000183105469,89.12999725341797,88.34660339355469,36585100,0.0,0.0
2023-02-27,89.87000274658203,90.16000366210938,89.33999633789062,89.87000274658203,89.0801010131836,27502300,0.0,0.0
2023-02-28,89.33000183105469,91.2300033569336,89.31999969482422,90.05999755859375,89.2684326171875,30142000,0.0,0.0
2023-03-01,89.9800033569336,91.02999877929688,89.66999816894531,90.36000061035156,89.56580352783203,31111200,0.0,0.0
2023-03-02,89.66000366210938,92.27999877929688,89.58999633789062,92.0,91.19139099121094,32204400,0.0,0.0
2023-03-03,92.4800033569336,93.7300033569336,92.44999694824219,93.6500015258789,92.82688903808594,35160100,0.0,0.0
2023-03-06,94.0199966430664,95.97000122070312,94.0,95.12999725341797,94.29388427734375,32639300,0.0,0.0
2023-03-07,94.9800033569336,95.66999816894531,93.52999877929688,93.86000061035156,93.0350341796875,27835500,0.0,0.0
2023-03-08,94.12000274658203,95.95999908447266,94.0,94.25,93.42161560058594,34103300,0.0,0.0
2023-03-09,94.05000305175781,95.52999877929688,91.9000015258789,92.31999969482422,91.50857543945312,28813500,0.0,0.0
2023-03-10,92.16999816894531,92.79000091552734,90.4000015258789,90.62999725341797,89.83341979980469,35941000,0.0,0.0
2023-03-13,90.08999633789062,92.56999969482422,89.41999816894531,91.11000061035156,90.30919647216797,37335600,0.0,0.0
2023-03-14,92.55999755859375,94.36000061035156,92.44000244140625,93.97000122070312,93.1440658569336,36050200,0.0,0.0
2023-03-15,93.22000122070312,96.93000030517578,92.63999938964844,96.11000061035156,95.26526641845703,50622100,0.0,0.0
2023-03-16,96.19999694824219,101.19000244140625,95.5,100.31999969482422,99.43826293945312,65492000,0.0,0.0
2023-03-17,100.26000213623047,102.83999633789062,100.0999984741211,101.62000274658203,100.72684478759766,61028500,0.0,0.0
2023-03-20,100.12000274658203,101.75,99.87000274658203,101.22000122070312,100.3303451538086,32960400,0.0,0.0
2023-03-21,101.25,105.0999984741211,101.22000122070312,104.91999816894531,103.99783325195312,42110300,0.0,0.0
2023-03-22,104.2699966430664,106.58999633789062,103.33000183105469,103.37000274658203,102.46145629882812,43427400,0.0,0.0
2023-03-23,105.05999755859375,106.30000305175781,104.45999908447266,105.5999984741211,104.6718521118164,40797800,0.0,0.0
2023-03-24,104.98999786376953,105.48999786376953,103.83999633789062,105.44000244140625,104.51325988769531,30393300,0.0,0.0
2023-03-27,104.62000274658203,104.76000213623047,101.93000030517578,102.45999908447266,101.55945587158203,31120900,0.0,0.0
2023-03-28,102.44000244140625,102.44999694824219,99.73999786376953,101.02999877929688,100.14201354980469,32057900,0.0,0.0
2023-03-29,102.27999877929688,102.48999786376953,100.6500015258789,101.38999938964844,100.49885559082031,28779600,0.0,0.0
2023-03-30,100.91000366210938,101.16000366210938,99.77999877929688,100.88999938964844,100.00323486328125,33086200,0.0,0.0
2023-03-31,101.30000305175781,103.88999938964844,101.04000091552734,103.7300033569336,102.81829833984375,36863400,0.0,0.0
2023-04-03,102.38999938964844,104.52999877929688,101.93000030517578,104.36000061035156,103.4427490234375,25035400,0.0,0.0
2023-04-04,104.33000183105469,105.58000183105469,104.04000091552734,104.72000122070312,103.79956817626953,24420100,0.0,0.0
2023-04-05,105.77999877929688,106.0999984741211,103.66000366210938,104.47000122070312,103.55178833007812,28290500,0.0,0.0
2023-04-06,105.26000213623047,109.16999816894531,104.33000183105469,108.41999816894531,107.4670639038086,48711500,0.0,0.0
2023-04-10,106.9800033569336,107.58999633789062,105.12000274658203,106.44000244140625,105.50448608398438,27067400,0.0,0.0
2023-04-11,106.55000305175781,106.7300033569336,104.68000030517578,105.3499984741211,104.4240493774414,26311800,0.0,0.0
2023-04-12,106.58000183105469,106.75,104.33999633789062,104.63999938964844,103.72028350830078,24370300,0.0,0.0
2023-04-13,105.83999633789062,107.48999786376953,105.83999633789062,107.43000030517578,106.48575592041016,24843600,0.0,0.0
2023-04-14,106.88999938964844,108.94000244140625,106.83999633789062,108.87000274658203,107.91312408447266,26578000,0.0,0.0
2023-04-17,104.66000366210938,106.16000366210938,104.5199966430664,105.97000122070312,105.03860473632812,37571200,0.0,0.0
2023-04-18,106.48999786376953,106.54000091552734,104.06999969482422,104.5,103.5815200805664,26596400,0.0,0.0
2023-04-19,103.58000183105469,104.9800033569336,103.06999969482422,104.18000030517578,103.26433563232422,20905700,0.0,0.0
2023-04-20,103.91000366210938,106.25,103.87000274658203,105.29000091552734,104.36457824707031,27820800,0.0,0.0
2023-04-21,105.47000122070312,106.0,104.77999877929688,105.41000366210938,104.4835205078125,25800100,0.0,0.0
2023-04-24,105.48999786376953,106.62999725341797,104.69999694824219,105.97000122070312,105.03860473632812,23542800,0.0,0.0
2023-04-25,105.83000183105469,106.69000244140625,103.83999633789062,103.8499984741211,102.9372329711914,46664100,0.0,0.0
2023-04-26,104.91999816894531,106.3499984741211,102.62999725341797,103.70999908447266,102.7984619140625,53347600,0.0,0.0
2023-04-27,104.44999694824219,108.37000274658203,103.54000091552734,107.58999633789062,106.64436340332031,50089200,0.0,0.0
2023-04-28,107.04000091552734,107.3499984741211,105.08999633789062,107.33999633789062,106.39655303955078,36139800,0.0,0.0
2023-05-01,106.83999633789062,107.98999786376953,106.81999969482422,107.19999694824219,106.2577896118164,26681700,0.0,0.0
2023-05-02,107.13999938964844,107.19999694824219,103.70999908447266,105.31999969482422,104.39431762695312,30997200,0.0,0.0
2023-05-03,105.52999877929688,107.48999786376953,104.95999908447266,105.41000366210938,104.4835205078125,21795400,0.0,0.0
2023-05-04,105.48999786376953,105.5999984741211,103.97000122070312,104.69000244140625,103.76985931396484,23419500,0.0,0.0
2023-05-05,104.81999969482422,105.87999725341797,104.11000061035156,105.56999969482422,104.6421127319336,26639300,0.0,0.0
2023-05-08,105.18000030517578,107.95999908447266,105.16000366210938,107.7699966430664,106.82278442382812,26511400,0.0,0.0
2023-05-09,108.38999938964844,110.1500015258789,107.19000244140625,107.3499984741211,106.40645599365234,36360100,0.0,0.0
2023-05-10,107.97000122070312,112.94000244140625,107.93000030517578,111.75,110.76778411865234,63153400,0.0,0.0
2023-05-11,115.4000015258789,117.91999816894531,114.41000366210938,116.56999969482422,115.5454330444336,78900000,0.0,0.0
2023-05-12,116.68000030517578,118.02999877929688,116.11000061035156,117.51000213623047,116.4771728515625,41102300,0.0,0.0
2023-05-15,116.11000061035156,118.4800033569336,116.01000213623047,116.51000213623047,115.4859619140625,36266800,0.0,0.0
2023-05-16,116.48999786376953,120.75,116.43000030517578,119.51000213623047,118.4595947265625,45035600,0.0,0.0
2023-05-17,119.61000061035156,121.66999816894531,118.88999938964844,120.83999633789062,119.77789306640625,33323600,0.0,0.0
2023-05-18,120.94999694824219,123.30999755859375,120.83000183105469,122.83000183105469,121.75041961669922,35234200,0.0,0.0
2023-05-19,123.55000305175781,125.97000122070312,122.1500015258789,122.76000213623047,121.6810302734375,41353400,0.0,0.0
2023-05-22,122.94000244140625,126.43000030517578,122.73999786376953,125.05000305175781,123.95091247558594,35253000,0.0,0.0
2023-05-23,124.16000366210938,124.62999725341797,122.20999908447266,122.55999755859375,121.48279571533203,34046300,0.0,0.0
2023-05-24,121.12000274658203,121.91000366210938,119.86000061035156,120.9000015258789,119.8373794555664,34182600,0.0,0.0
2023-05-25,124.5199966430664,125.31999969482422,121.95999908447266,123.4800033569336,122.39470672607422,42317000,0.0,0.0
2023-05-26,123.16999816894531,125.26000213623047,122.44999694824219,124.61000061035156,123.5147705078125,35635900,0.0,0.0
2023-05-30,125.63999938964844,125.66000366210938,122.0,123.66999816894531,122.5830307006836,35076700,0.0,0.0
2023-05-31,122.75,124.05999755859375,122.5,122.87000274658203,121.79005432128906,37325800,0.0,0.0
2023-06-01,122.81999969482422,124.41999816894531,122.62000274658203,123.72000122070312,122.6325912475586,30772700,0.0,0.0
2023-06-02,123.98999786376953,126.1500015258789,123.76000213623047,124.66999816894531,123.5742416381836,26980100,0.0,0.0
2023-06-05,124.01000213623047,127.43000030517578,123.83999633789062,126.01000213623047,124.9024658203125,32305500,0.0,0.0
2023-06-06,126.01000213623047,128.2899932861328,125.36000061035156,127.30999755859375,126.19103240966797,26638300,0.0,0.0
2023-06-07,126.97000122070312,129.0399932861328,122.12000274658203,122.5,121.4233169555664,52539000,0.0,0.0
2023-06-08,122.2300033569336,123.2300033569336,121.23999786376953,122.13999938964844,121.06646728515625,29389200,0.0,0.0
2023-06-09,122.25,123.76000213623047,121.91000366210938,122.2300033569336,121.15568542480469,23778300,0.0,0.0
2023-06-12,122.79000091552734,124.05000305175781,121.66000366210938,123.63999938964844,122.55329132080078,28306400,0.0,0.0
2023-06-13,124.9800033569336,125.16000366210938,123.18000030517578,123.83000183105469,122.74162292480469,22278300,0.0,0.0
2023-06-14,123.0999984741211,124.05000305175781,121.44999694824219,123.66999816894531,122.5830307006836,30592300,0.0,0.0
2023-06-15,123.13999938964844,125.45999908447266,122.4000015258789,125.08999633789062,123.99055480957031,35246300,0.0,0.0
2023-06-16,125.93000030517578,126.11000061035156,123.27999877929688,123.52999877929688,122.44425964355469,45535600,0.0,0.0
2023-06-20,122.93000030517578,124.56999969482422,122.13999938964844,123.0999984741211,122.01803588867188,26097500,0.0,0.0
2023-06-21,122.4000015258789,122.66000366210938,120.0999984741211,120.55000305175781,119.49044799804688,30306300,0.0,0.0
2023-06-22,120.0,123.23999786376953,118.83000183105469,123.1500015258789,122.0676040649414,26952200,0.0,0.0
2023-06-23,121.37999725341797,122.79000091552734,121.05999755859375,122.33999633789062,121.26470947265625,34913600,0.0,0.0
2023-06-26,120.76000213623047,122.0,118.2699966430664,118.33999633789062,117.29987335205078,33969900,0.0,0.0
2023-06-27,117.08000183105469,119.08000183105469,116.0999984741211,118.33000183105469,117.28997802734375,39535900,0.0,0.0
2023-06-28,117.08999633789062,120.38999938964844,116.8499984741211,120.18000030517578,119.12370300292969,27091400,0.0,0.0
2023-06-29,119.23999786376953,120.05999755859375,118.30000305175781,119.0999984741211,118.05319213867188,24090900,0.0,0.0
2023-06-30,120.16999816894531,121.08000183105469,119.69000244140625,119.69999694824219,118.6479263305664,29532200,0.0,0.0
2023-07-03,119.23999786376953,120.19000244140625,118.81999969482422,119.9000015258789,118.84617614746094,14467900,0.0,0.0
2023-07-05,119.23999786376953,122.61000061035156,119.2300033569336,121.75,120.6799087524414,27584800,0.0,0.0
2023-07-06,119.80000305175781,120.30000305175781,118.4000015258789,120.11000061035156,119.0543212890625,24745200,0.0,0.0
2023-07-07,120.0999984741211,121.05000305175781,119.4000015258789,119.4800033569336,118.42986297607422,21709500,0.0,0.0
2023-07-10,118.30000305175781,118.30999755859375,116.13999938964844,116.44999694824219,115.4264907836914,35315200,0.0,0.0
2023-07-11,116.29000091552734,117.70999908447266,115.3499984741211,117.13999938964844,116.11042022705078,23078800,0.0,0.0
2023-07-12,118.80000305175781,120.33000183105469,118.41000366210938,118.93000030517578,117.88470458984375,30404400,0.0,0.0
2023-07-13,120.93000030517578,124.83000183105469,120.44999694824219,124.54000091552734,123.44538116455078,44297900,0.0,0.0
2023-07-14,124.80000305175781,126.77999877929688,123.48999786376953,125.41999816894531,124.31765747070312,33283100,0.0,0.0
2023-07-17,125.94000244140625,127.0999984741211,124.19999694824219,124.6500015258789,123.55441284179688,25716200,0.0,0.0
2023-07-18,124.5999984741211,124.68000030517578,122.95999908447266,123.76000213623047,122.67223358154297,26193600,0.0,0.0
2023-07-19,124.5999984741211,125.18000030517578,121.80000305175781,122.02999877929688,120.95744323730469,37224000,0.0,0.0
2023-07-20,121.41999816894531,124.08999633789062,118.22000122070312,119.19999694824219,118.1523208618164,37906800,0.0,0.0
2023-07-21,120.62000274658203,120.98999786376953,118.7300033569336,120.0199966430664,118.9651107788086,72937900,0.0,0.0
2023-07-24,121.66000366210938,123.0,120.9800033569336,121.52999877929688,120.46183013916016,29686100,0.0,0.0
2023-07-25,121.36000061035156,123.1500015258789,121.0199966430664,122.20999908447266,121.13585662841797,52509600,0.0,0.0
2023-07-26,130.07000732421875,130.97999572753906,128.32000732421875,129.27000427246094,128.13381958007812,61682100,0.0,0.0
2023-07-27,131.6699981689453,133.24000549316406,128.7899932861328,129.39999389648438,128.26266479492188,44952100,0.0,0.0
2023-07-28,130.77999877929688,133.74000549316406,130.57000732421875,132.5800018310547,131.41470336914062,36591200,0.0,0.0
2023-07-31,132.72999572753906,133.52999877929688,131.77999877929688,132.72000122070312,131.5535125732422,28055500,0.0,0.0
2023-08-01,130.77999877929688,132.6300048828125,130.67999267578125,131.5500030517578,130.39376831054688,23166800,0.0,0.0
2023-08-02,129.4499969482422,130.08999633789062,127.55999755859375,128.3800048828125,127.25164031982422,26273300,0.0,0.0
2023-08-03,127.97000122070312,129.38999938964844,127.41999816894531,128.4499969482422,127.3210220336914,20089500,0.0,0.0
2023-08-04,129.27999877929688,131.50999450683594,127.91000366210938,128.11000061035156,126.98400115966797,26147200,0.0,0.0
2023-08-07,129.16000366210938,131.61000061035156,129.02000427246094,131.52999877929688,130.3739471435547,22746300,0.0,0.0
2023-08-08,130.6199951171875,131.50999450683594,129.5399932861328,131.39999389648438,130.2450714111328,23535200,0.0,0.0
2023-08-09,131.66000366210938,132.0399932861328,129.0,129.66000366210938,128.52040100097656,24912900,0.0,0.0
2023-08-10,131.32000732421875,132.0500030517578,129.4499969482422,129.69000244140625,128.5501251220703,20857800,0.0,0.0
2023-08-11,128.66000366210938,129.92999267578125,128.1699981689453,129.55999755859375,128.42124938964844,19591100,0.0,0.0
2023-08-14,129.38999938964844,131.3699951171875,128.9600067138672,131.3300018310547,130.17572021484375,24695600,0.0,0.0
2023-08-15,131.10000610351562,131.4199981689453,129.27999877929688,129.77999877929688,128.6393280029297,19770700,0.0,0.0
2023-08-16,128.6999969482422,130.27999877929688,127.87000274658203,128.6999969482422,127.56884002685547,25216100,0.0,0.0
2023-08-17,129.8000030517578,131.99000549316406,129.2899932861328,129.9199981689453,128.778076171875,33446300,0.0,0.0
2023-08-18,128.50999450683594,129.25,126.37999725341797,127.45999908447266,126.33971405029297,30504800,0.0,0.0
2023-08-21,127.18000030517578,128.72999572753906,126.55999755859375,128.3699951171875,127.24171447753906,25248700,0.0,0.0
2023-08-22,128.50999450683594,130.27999877929688,128.32000732421875,129.0800018310547,127.94549560546875,22054900,0.0,0.0
2023-08-23,130.17999267578125,133.41000366210938,129.8699951171875,132.3699951171875,131.20657348632812,27819700,0.0,0.0
2023-08-24,133.9499969482422,134.25,129.57000732421875,129.77999877929688,128.6393280029297,28500700,0.0,0.0
2023-08-25,129.5399932861328,130.75999450683594,127.25,129.8800048828125,128.7384490966797,26762900,0.0,0.0
2023-08-28,131.30999755859375,132.5399932861328,130.13999938964844,131.00999450683594,129.85850524902344,20543300,0.0,0.0
2023-08-29,132.24000549316406,136.57000732421875,132.24000549316406,134.57000732421875,133.38722229003906,43075600,0.0,0.0
2023-08-30,134.77999877929688,136.27999877929688,134.07000732421875,135.8800048828125,134.68569946289062,28315800,0.0,0.0
2023-08-31,136.00999450683594,138.0,135.7899932861328,136.1699981689453,134.97317504882812,30053800,0.0,0.0
2023-09-01,137.4600067138672,137.4600067138672,134.85000610351562,135.66000366210938,134.4676513671875,21543700,0.0,0.0
2023-09-05,135.44000244140625,136.4199981689453,134.5800018310547,135.77000427246094,134.57667541503906,19403100,0.0,0.0
2023-09-06,136.02000427246094,136.52999877929688,133.6699981689453,134.4600067138672,133.2781982421875,18684500,0.0,0.0
2023-09-07,133.58999633789062,135.5800018310547,132.9499969482422,135.25999450683594,134.07113647460938,18844300,0.0,0.0
2023-09-08,134.91000366210938,136.66000366210938,134.85000610351562,136.3800048828125,135.18133544921875,23558300,0.0,0.0
2023-09-11,136.5399932861328,137.47999572753906,135.7899932861328,136.9199981689453,135.716552734375,20763400,0.0,0.0
2023-09-12,136.25999450683594,136.8699951171875,135.19000244140625,135.33999633789062,134.1504364013672,18405500,0.0,0.0
2023-09-13,135.08999633789062,136.89999389648438,134.14999389648438,136.7100067138672,135.50843811035156,20749500,0.0,0.0
2023-09-14,137.60000610351562,138.6999969482422,136.24000549316406,138.10000610351562,136.8861846923828,24751000,0.0,0.0
2023-09-15,137.97999572753906,138.52000427246094,136.47999572753906,137.39999389648438,136.1923370361328,38919600,0.0,0.0
2023-09-18,136.61000061035156,139.16000366210938,136.61000061035156,138.2100067138672,136.9952392578125,21861300,0.0,0.0
2023-09-19,137.4199981689453,138.41000366210938,136.6199951171875,138.0399932861328,136.8267364501953,20353700,0.0,0.0
2023-09-20,138.0800018310547,138.0800018310547,133.6199951171875,133.74000549316406,132.5645294189453,29927500,0.0,0.0
2023-09-21,131.44000244140625,132.22999572753906,130.07000732421875,130.44000244140625,129.29354858398438,31503900,0.0,0.0
2023-09-22,130.75999450683594,132.02999877929688,129.60000610351562,130.25,129.10519409179688,26397300,0.0,0.0
2023-09-25,129.8300018310547,131.1699981689453,128.9600067138672,131.11000061035156,129.95762634277344,20094600,0.0,0.0
2023-09-26,129.77000427246094,130.36000061035156,127.22000122070312,128.57000732421875,127.43997192382812,25718700,0.0,0.0
2023-09-27,128.57000732421875,130.89999389648438,128.57000732421875,130.5399932861328,129.3926239013672,22746500,0.0,0.0
2023-09-28,129.83999633789062,133.3000030517578,129.7899932861328,132.30999755859375,131.14707946777344,22513100,0.0,0.0
2023-09-29,133.27999877929688,134.0500030517578,130.36000061035156,130.86000061035156,129.7098388671875,30859800,0.0,0.0
2023-10-02,131.2100067138672,134.4199981689453,131.1699981689453,134.1699981689453,132.99072265625,22288000,0.0,0.0
2023-10-03,133.94000244140625,134.25999450683594,131.83999633789062,132.42999267578125,131.26602172851562,22989400,0.0,0.0
2023-10-04,132.7899932861328,135.57000732421875,132.52999877929688,135.24000549316406,134.05133056640625,26752300,0.0,0.0
2023-10-05,135.07000732421875,135.49000549316406,133.4499969482422,135.07000732421875,133.88287353515625,19832600,0.0,0.0
2023-10-06,134.00999450683594,138.16000366210938,134.00999450683594,137.5800018310547,136.3707733154297,27597600,0.0,0.0
2023-10-09,136.94000244140625,138.94000244140625,135.61000061035156,138.4199981689453,137.2034149169922,19278100,0.0,0.0
2023-10-10,138.5,139.72000122070312,137.3300018310547,138.05999755859375,136.8465576171875,27786600,0.0,0.0
2023-10-11,138.5800018310547,141.11000061035156,138.5800018310547,140.5500030517578,139.31466674804688,25884300,0.0,0.0
2023-10-12,141.0500030517578,141.22000122070312,138.25999450683594,138.97000122070312,137.74851989746094,24765500,0.0,0.0
2023-10-13,139.3800048828125,140.0,136.6199951171875,137.36000061035156,136.1527099609375,23420500,0.0,0.0
2023-10-16,138.1699981689453,139.6300048828125,137.99000549316406,139.10000610351562,137.87741088867188,28501900,0.0,0.0
2023-10-17,138.6300048828125,139.89999389648438,137.17999267578125,139.72000122070312,138.49195861816406,23515800,0.0,0.0
2023-10-18,139.4499969482422,140.72000122070312,137.3800048828125,137.9600067138672,136.74745178222656,23375000,0.0,0.0
2023-10-19,138.5,139.66000366210938,137.3800048828125,137.75,136.53927612304688,26066000,0.0,0.0
2023-10-20,137.3300018310547,137.8699951171875,135.0800018310547,135.60000610351562,134.40818786621094,26335700,0.0,0.0
2023-10-23,135.0399932861328,137.66000366210938,133.9499969482422,136.5,135.30029296875,26317900,0.0,0.0
2023-10-24,137.8300018310547,139.36000061035156,137.4199981689453,138.80999755859375,137.5899658203125,44814300,0.0,0.0
2023-10-25,128.16000366210938,128.30999755859375,125.06999969482422,125.61000061035156,124.50597381591797,84366200,0.0,0.0
2023-10-26,123.2699966430664,124.33000183105469,121.2699966430664,122.27999877929688,121.20524597167969,57061100,0.0,0.0
2023-10-27,122.87999725341797,123.30999755859375,120.20999908447266,122.16999816894531,121.0962142944336,44566500,0.0,0.0
2023-10-30,123.20999908447266,125.4000015258789,122.75,124.45999908447266,123.36608123779297,28940100,0.0,0.0
2023-10-31,125.05999755859375,125.37000274658203,122.69000244140625,124.08000183105469,122.98942565917969,26292300,0.0,0.0
2023-11-01,124.06999969482422,126.48999786376953,123.72000122070312,126.44999694824219,125.33859252929688,30082400,0.0,0.0
2023-11-02,128.4199981689453,128.97999572753906,126.93000030517578,127.48999786376953,126.36946105957031,27124600,0.0,0.0
2023-11-03,128.02000427246094,129.52999877929688,127.86000061035156,129.10000610351562,127.9653091430664,26393100,0.0,0.0
2023-11-06,129.0500030517578,130.33999633789062,128.6699981689453,130.25,129.10519409179688,19052700,0.0,0.0
2023-11-07,130.7100067138672,131.91000366210938,129.8800048828125,130.97000122070312,129.81886291503906,29757300,0.0,0.0
2023-11-08,130.97000122070312,132.2100067138672,130.77999877929688,131.83999633789062,130.68121337890625,26425800,0.0,0.0
2023-11-09,131.9600067138672,132.5500030517578,130.07000732421875,130.24000549316406,129.0952911376953,23747800,0.0,0.0
2023-11-10,130.10000610351562,132.8000030517578,129.41000366210938,132.58999633789062,131.42462158203125,26913300,0.0,0.0
2023-11-13,131.77999877929688,132.58999633789062,131.25,132.08999633789062,130.9290008544922,18324800,0.0,0.0
2023-11-14,134.19000244140625,135.6999969482422,133.32000732421875,133.6199951171875,132.44557189941406,32395200,0.0,0.0
2023-11-15,134.8699951171875,135.02999877929688,133.57000732421875,134.6199951171875,133.43678283691406,23861500,0.0,0.0
2023-11-16,135.19000244140625,137.22000122070312,134.32000732421875,136.92999267578125,135.7264862060547,28013200,0.0,0.0
2023-11-17,136.0,136.05999755859375,133.64999389648438,135.30999755859375,134.12074279785156,37240600,0.0,0.0
2023-11-20,133.69000244140625,136.66000366210938,133.6199951171875,136.25,135.05245971679688,27815500,0.0,0.0
2023-11-21,136.2899932861328,137.17999267578125,135.9600067138672,136.97000122070312,135.76612854003906,22635300,0.0,0.0
2023-11-22,137.47000122070312,139.4199981689453,137.47000122070312,138.49000549316406,137.2727813720703,17813900,0.0,0.0
2023-11-24,138.02999877929688,138.1300048828125,135.99000549316406,136.69000244140625,135.48861694335938,12514300,0.0,0.0
2023-11-27,136.02999877929688,138.4199981689453,136.0,136.41000366210938,135.2110595703125,23436500,0.0,0.0
2023-11-28,136.0800018310547,137.25,135.4199981689453,137.1999969482422,135.99412536621094,18730000,0.0,0.0
2023-11-29,137.57000732421875,138.2899932861328,134.83999633789062,134.99000549316406,133.8035430908203,23967200,0.0,0.0
2023-11-30,135.0500030517578,135.5500030517578,131.27999877929688,132.52999877929688,131.3651580810547,38988300,0.0,0.0
2023-12-01,131.86000061035156,132.11000061035156,130.6699981689453,131.86000061035156,130.70103454589844,31442300,0.0,0.0
2023-12-04,129.8800048828125,130.02999877929688,127.9000015258789,129.27000427246094,128.13381958007812,36669900,0.0,0.0
2023-12-05,128.9499969482422,132.13999938964844,128.25,130.99000549316406,129.8386993408203,27384800,0.0,0.0
2023-12-06,131.44000244140625,131.83999633789062,129.8800048828125,130.02000427246094,128.87721252441406,23576200,0.0,0.0
2023-12-07,135.0399932861328,138.55999755859375,134.6999969482422,136.92999267578125,135.7264862060547,56767100,0.0,0.0
2023-12-08,134.1999969482422,136.39999389648438,134.02999877929688,134.99000549316406,133.8035430908203,32260100,0.0,0.0
2023-12-11,132.3800048828125,133.33999633789062,131.36000061035156,133.2899932861328,132.1184844970703,31138000,0.0,0.0
2023-12-12,131.80999755859375,133.0,131.25999450683594,132.52000427246094,131.35525512695312,29032800,0.0,0.0
2023-12-13,133.3800048828125,133.5,131.57000732421875,132.57000732421875,131.4048309326172,30104800,0.0,0.0
