Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,410.44000244140625,411.489990234375,391.1700134277344,393.7200012207031,371.1792907714844,432700
2021-01-05,392.92999267578125,398.75,392.92999267578125,394.8599853515625,372.2539978027344,381800
2021-01-06,395.8999938964844,401.2099914550781,394.45001220703125,397.1700134277344,374.4317932128906,377900
2021-01-07,398.25,400.8900146484375,391.3999938964844,400.010009765625,377.1092529296875,319900
2021-01-08,403.4700012207031,404.1600036621094,388.3299865722656,396.67999267578125,373.9698181152344,418400
2021-01-11,393.739990234375,395.82000732421875,391.0799865722656,391.7099914550781,369.28436279296875,336600
2021-01-12,393.6199951171875,402.5799865722656,390.8399963378906,401.6600036621094,378.664794921875,350600
2021-01-13,401.4700012207031,402.1600036621094,387.4100036621094,388.489990234375,366.24871826171875,400400
2021-01-14,389.57000732421875,392.0799865722656,382.010009765625,383.3999938964844,361.4501647949219,323100
2021-01-15,382.0,390.260009765625,378.3699951171875,388.6600036621094,366.4090881347656,852500
2021-01-19,391.5299987792969,395.42999267578125,388.6600036621094,394.489990234375,371.9051513671875,340300
2021-01-20,396.05999755859375,396.05999755859375,388.3299865722656,392.9599914550781,370.46282958984375,307900
2021-01-21,392.0,395.92999267578125,389.7200012207031,391.1499938964844,368.7563781738281,316600
2021-01-22,389.7099914550781,395.8399963378906,386.57000732421875,393.489990234375,370.96246337890625,248400
2021-01-25,393.45001220703125,394.7799987792969,386.69000244140625,387.94000244140625,365.730224609375,306500
2021-01-26,388.0199890136719,389.7200012207031,376.510009765625,376.69000244140625,355.124267578125,346300
2021-01-27,373.82000732421875,374.57000732421875,360.9700012207031,370.4599914550781,349.2509460449219,636400
2021-01-28,371.19000244140625,376.70001220703125,368.80999755859375,371.9100036621094,350.6180114746094,660000
2021-01-29,369.79998779296875,374.0,360.94000244140625,364.3900146484375,343.5285339355469,460800
2021-02-01,367.19000244140625,372.6400146484375,366.2799987792969,370.32000732421875,349.1190185546875,395500
2021-02-02,374.79998779296875,378.3399963378906,369.9800109863281,373.1099853515625,351.7492370605469,419400
2021-02-03,368.75,371.95001220703125,356.2300109863281,366.1099853515625,345.14996337890625,661700
2021-02-04,368.4200134277344,378.3599853515625,366.0,372.0,350.7027587890625,491500
2021-02-05,371.510009765625,373.0799865722656,364.7200012207031,367.8999938964844,348.26995849609375,431700
2021-02-08,369.44000244140625,381.9200134277344,369.44000244140625,378.80999755859375,358.5977783203125,395300
2021-02-09,378.0,379.2200012207031,372.8500061035156,374.69000244140625,354.6976623535156,325300
2021-02-10,375.7799987792969,377.80999755859375,373.0,376.25,356.1744079589844,357100
2021-02-11,379.1600036621094,381.1499938964844,372.0400085449219,374.1499938964844,354.1863708496094,207600
2021-02-12,372.44000244140625,375.8699951171875,370.42999267578125,372.0799865722656,352.2268371582031,206300
2021-02-16,373.6199951171875,374.80999755859375,369.6400146484375,369.6499938964844,349.9265441894531,222100
2021-02-17,367.80999755859375,373.5400085449219,367.0,372.17999267578125,352.3215026855469,209600
2021-02-18,369.6600036621094,377.3299865722656,369.6600036621094,375.7900085449219,355.7389221191406,200600
2021-02-19,377.32000732421875,383.55999755859375,377.010009765625,379.3999938964844,359.15631103515625,228600
2021-02-22,378.8999938964844,381.07000732421875,375.44000244140625,377.3399963378906,357.2062072753906,191900
2021-02-23,379.3599853515625,380.42999267578125,369.260009765625,379.5799865722656,359.3266906738281,284300
2021-02-24,379.8699951171875,387.3599853515625,378.5,385.57000732421875,364.99713134765625,314700
2021-02-25,385.0299987792969,389.19000244140625,379.1600036621094,379.9599914550781,359.6864318847656,239400
2021-02-26,381.3500061035156,382.4200134277344,372.7099914550781,372.7099914550781,352.82330322265625,368900
2021-03-01,376.1199951171875,390.92999267578125,376.1199951171875,387.82000732421875,367.1270446777344,256900
2021-03-02,386.260009765625,387.54998779296875,382.6499938964844,385.6600036621094,365.08233642578125,205200
2021-03-03,386.7799987792969,393.42999267578125,386.19000244140625,387.7699890136719,367.0797119140625,280700
